id,sensor,mac_address,unidade_medida,valor,latitude,longitude,status,timestamp
229,temperatura,00:1B:44:11:3A:B7,°C,,-22.906847,-43.172896,ativo,2025-06-11T21:55:42.672829Z
230,temperatura,00:1B:44:11:3A:B9,°C,,-22.906847,-43.172896,ativo,2025-06-11T21:55:42.677646Z
231,temperatura,00:1B:44:11:3A:BA,°C,,-19.916681,-43.934493,inativo,2025-06-11T21:55:42.682291Z
232,temperatura,00:1B:44:11:3A:B9,°C,,-23.55052,-46.633308,inativo,2025-06-11T21:55:42.686515Z
233,temperatura,00:1B:44:11:3A:BA,°C,,-22.906847,-43.172896,inativo,2025-06-11T21:55:42.689518Z
234,temperatura,00:1B:44:11:3A:BA,°C,,-15.794229,-47.882166,ativo,2025-06-11T21:55:42.695165Z
235,temperatura,00:1B:44:11:3A:B7,°C,,-22.906847,-43.172896,inativo,2025-06-11T21:55:42.699794Z
236,temperatura,00:1B:44:11:3A:B7,°C,,-23.55052,-46.633308,ativo,2025-06-11T21:55:42.704342Z
237,temperatura,00:1B:44:11:3A:BA,°C,,-15.794229,-47.882166,ativo,2025-06-11T21:55:42.722865Z
238,temperatura,00:1B:44:11:3A:BA,°C,,-15.794229,-47.882166,inativo,2025-06-11T21:55:42.727074Z
239,temperatura,00:1B:44:11:3A:B7,°C,,-19.916681,-43.934493,ativo,2025-06-11T21:55:42.731068Z
240,temperatura,00:1B:44:11:3A:B8,°C,,-15.794229,-47.882166,inativo,2025-06-11T21:55:42.734862Z
241,temperatura,00:1B:44:11:3A:B7,°C,,-23.55052,-46.633308,inativo,2025-06-11T21:55:42.754218Z
242,temperatura,00:1B:44:11:3A:B8,°C,,-23.55052,-46.633308,ativo,2025-06-11T21:55:42.757214Z
243,temperatura,00:1B:44:11:3A:BA,°C,,-23.55052,-46.633308,ativo,2025-06-11T21:55:42.761741Z
244,temperatura,00:1B:44:11:3A:B7,°C,,-19.916681,-43.934493,ativo,2025-06-11T21:55:42.765596Z
245,temperatura,00:1B:44:11:3A:BA,°C,,-15.794229,-47.882166,inativo,2025-06-11T21:55:42.769035Z
246,temperatura,00:1B:44:11:3A:BA,°C,,-19.916681,-43.934493,inativo,2025-06-11T21:55:42.772454Z
247,temperatura,00:1B:44:11:3A:B7,°C,,-23.55052,-46.633308,inativo,2025-06-11T21:55:42.776452Z
248,temperatura,00:1B:44:11:3A:B9,°C,,-15.794229,-47.882166,ativo,2025-06-11T21:55:42.780627Z
249,temperatura,00:1B:44:11:3A:B7,°C,,-22.906847,-43.172896,inativo,2025-06-11T21:55:42.784552Z
250,temperatura,00:1B:44:11:3A:B9,°C,,-22.906847,-43.172896,inativo,2025-06-11T21:55:42.787619Z
251,temperatura,00:1B:44:11:3A:BA,°C,,-19.916681,-43.934493,inativo,2025-06-11T21:55:42.790619Z
252,temperatura,00:1B:44:11:3A:B7,°C,,-15.794229,-47.882166,inativo,2025-06-11T21:55:42.795560Z
253,temperatura,00:1B:44:11:3A:B9,°C,,-15.794229,-47.882166,ativo,2025-06-11T21:55:42.799322Z
254,temperatura,00:1B:44:11:3A:B8,°C,,-23.55052,-46.633308,inativo,2025-06-11T21:55:42.803330Z
255,temperatura,00:1B:44:11:3A:B7,°C,,-19.916681,-43.934493,inativo,2025-06-11T21:55:42.806872Z
256,temperatura,00:1B:44:11:3A:BA,°C,,-22.906847,-43.172896,inativo,2025-06-11T21:55:42.812040Z
257,temperatura,00:1B:44:11:3A:B7,°C,,-15.794229,-47.882166,inativo,2025-06-11T21:55:42.816804Z
258,temperatura,00:1B:44:11:3A:B8,°C,,-15.794229,-47.882166,ativo,2025-06-11T21:55:42.820455Z
259,temperatura,00:1B:44:11:3A:BA,°C,,-22.906847,-43.172896,inativo,2025-06-11T21:55:42.834159Z
260,temperatura,00:1B:44:11:3A:BA,°C,,-23.55052,-46.633308,ativo,2025-06-11T21:55:42.838001Z
261,temperatura,00:1B:44:11:3A:B8,°C,,-22.906847,-43.172896,inativo,2025-06-11T21:55:42.841855Z
262,temperatura,00:1B:44:11:3A:B7,°C,,-23.55052,-46.633308,inativo,2025-06-11T21:55:42.845560Z
263,temperatura,00:1B:44:11:3A:B9,°C,,-19.916681,-43.934493,inativo,2025-06-11T21:55:42.849630Z
264,temperatura,00:1B:44:11:3A:B8,°C,,-22.906847,-43.172896,inativo,2025-06-11T21:55:42.853172Z
265,temperatura,00:1B:44:11:3A:B8,°C,,-23.55052,-46.633308,ativo,2025-06-11T21:55:42.859988Z
266,temperatura,00:1B:44:11:3A:B8,°C,,-23.55052,-46.633308,inativo,2025-06-11T21:55:42.864223Z
267,temperatura,00:1B:44:11:3A:B8,°C,,-23.55052,-46.633308,ativo,2025-06-11T21:55:42.868768Z
268,temperatura,00:1B:44:11:3A:B9,°C,,-15.794229,-47.882166,ativo,2025-06-11T21:55:42.873146Z
269,temperatura,00:1B:44:11:3A:B9,°C,,-22.906847,-43.172896,inativo,2025-06-11T21:55:42.879265Z
270,temperatura,00:1B:44:11:3A:B9,°C,,-19.916681,-43.934493,ativo,2025-06-11T21:55:42.883525Z
271,temperatura,00:1B:44:11:3A:B8,°C,,-23.55052,-46.633308,ativo,2025-06-11T21:55:42.886999Z
272,temperatura,00:1B:44:11:3A:BA,°C,,-19.916681,-43.934493,ativo,2025-06-11T21:55:42.889969Z
273,temperatura,00:1B:44:11:3A:BA,°C,,-22.906847,-43.172896,inativo,2025-06-11T21:55:42.895209Z
274,temperatura,00:1B:44:11:3A:BA,°C,,-19.916681,-43.934493,ativo,2025-06-11T21:55:42.898483Z
275,temperatura,00:1B:44:11:3A:B9,°C,,-19.916681,-43.934493,inativo,2025-06-11T21:55:42.902124Z
276,temperatura,00:1B:44:11:3A:B7,°C,,-23.55052,-46.633308,ativo,2025-06-11T21:55:42.905331Z
277,temperatura,00:1B:44:11:3A:BA,°C,,-23.55052,-46.633308,inativo,2025-06-11T21:55:42.909528Z
278,temperatura,00:1B:44:11:3A:B7,°C,,-23.55052,-46.633308,inativo,2025-06-11T21:55:42.914277Z
279,temperatura,00:1B:44:11:3A:B8,°C,,-23.55052,-46.633308,ativo,2025-06-11T21:55:42.918233Z
280,temperatura,00:1B:44:11:3A:B8,°C,,-15.794229,-47.882166,ativo,2025-06-11T21:55:42.921512Z
281,temperatura,00:1B:44:11:3A:B8,°C,,-19.916681,-43.934493,ativo,2025-06-11T21:55:42.924985Z
282,temperatura,00:1B:44:11:3A:B7,°C,,-23.55052,-46.633308,ativo,2025-06-11T21:55:42.929864Z
283,temperatura,00:1B:44:11:3A:B8,°C,,-22.906847,-43.172896,ativo,2025-06-11T21:55:42.934274Z
284,temperatura,00:1B:44:11:3A:BA,°C,,-19.916681,-43.934493,inativo,2025-06-11T21:55:42.937483Z
285,temperatura,00:1B:44:11:3A:B7,°C,,-22.906847,-43.172896,inativo,2025-06-11T21:55:42.940730Z
286,temperatura,00:1B:44:11:3A:B9,°C,,-23.55052,-46.633308,inativo,2025-06-11T21:55:42.945518Z
287,temperatura,00:1B:44:11:3A:BA,°C,,-15.794229,-47.882166,ativo,2025-06-11T21:55:42.949146Z
288,temperatura,00:1B:44:11:3A:B7,°C,,-22.906847,-43.172896,inativo,2025-06-11T21:55:42.952926Z
289,temperatura,00:1B:44:11:3A:B7,°C,,-19.916681,-43.934493,inativo,2025-06-11T21:55:42.956557Z
290,temperatura,00:1B:44:11:3A:B8,°C,,-23.55052,-46.633308,inativo,2025-06-11T21:55:42.961980Z
291,temperatura,00:1B:44:11:3A:BA,°C,,-22.906847,-43.172896,ativo,2025-06-11T21:55:42.965695Z
292,temperatura,00:1B:44:11:3A:BA,°C,,-22.906847,-43.172896,ativo,2025-06-11T21:55:42.969316Z
293,temperatura,00:1B:44:11:3A:B9,°C,,-22.906847,-43.172896,inativo,2025-06-11T21:55:42.973191Z
294,temperatura,00:1B:44:11:3A:B7,°C,,-22.906847,-43.172896,inativo,2025-06-11T21:55:42.977470Z
295,temperatura,00:1B:44:11:3A:B7,°C,,-23.55052,-46.633308,inativo,2025-06-11T21:55:42.981728Z
296,temperatura,00:1B:44:11:3A:BA,°C,,-23.55052,-46.633308,inativo,2025-06-11T21:55:42.985241Z
297,temperatura,00:1B:44:11:3A:B9,°C,,-22.906847,-43.172896,inativo,2025-06-11T21:55:42.988891Z
298,temperatura,00:1B:44:11:3A:B9,°C,,-19.916681,-43.934493,inativo,2025-06-11T21:55:42.992260Z
299,temperatura,00:1B:44:11:3A:B9,°C,,-23.55052,-46.633308,ativo,2025-06-11T21:55:42.997168Z
300,temperatura,00:1B:44:11:3A:B7,°C,,-15.794229,-47.882166,inativo,2025-06-11T21:55:43.000901Z
301,temperatura,00:1B:44:11:3A:B7,°C,,-22.906847,-43.172896,ativo,2025-06-11T21:55:43.004947Z
302,temperatura,00:1B:44:11:3A:BA,°C,,-23.55052,-46.633308,inativo,2025-06-11T21:55:43.009509Z
303,temperatura,00:1B:44:11:3A:BA,°C,,-19.916681,-43.934493,inativo,2025-06-11T21:55:43.014380Z
304,temperatura,00:1B:44:11:3A:B7,°C,,-23.55052,-46.633308,ativo,2025-06-11T21:55:43.018494Z
305,temperatura,00:1B:44:11:3A:B7,°C,,-19.916681,-43.934493,inativo,2025-06-11T21:55:43.021861Z
306,temperatura,00:1B:44:11:3A:B8,°C,,-22.906847,-43.172896,ativo,2025-06-11T21:55:43.025924Z
307,temperatura,00:1B:44:11:3A:B8,°C,,-19.916681,-43.934493,ativo,2025-06-11T21:55:43.030886Z
308,temperatura,00:1B:44:11:3A:B7,°C,,-22.906847,-43.172896,ativo,2025-06-11T21:55:43.034859Z
309,temperatura,00:1B:44:11:3A:B9,°C,,-22.906847,-43.172896,inativo,2025-06-11T21:55:43.038075Z
310,temperatura,00:1B:44:11:3A:B8,°C,,-15.794229,-47.882166,inativo,2025-06-11T21:55:43.041627Z
311,temperatura,00:1B:44:11:3A:B9,°C,,-15.794229,-47.882166,inativo,2025-06-11T21:55:43.047311Z
312,temperatura,00:1B:44:11:3A:B8,°C,,-23.55052,-46.633308,ativo,2025-06-11T21:55:43.052109Z
313,temperatura,00:1B:44:11:3A:B8,°C,,-22.906847,-43.172896,ativo,2025-06-11T21:55:43.055275Z
314,temperatura,00:1B:44:11:3A:B9,°C,,-23.55052,-46.633308,ativo,2025-06-11T21:55:43.058961Z
315,temperatura,00:1B:44:11:3A:B8,°C,,-19.916681,-43.934493,inativo,2025-06-11T21:55:43.065060Z
316,temperatura,00:1B:44:11:3A:B8,°C,,-22.906847,-43.172896,inativo,2025-06-11T21:55:43.069540Z
317,temperatura,00:1B:44:11:3A:BA,°C,,-19.916681,-43.934493,ativo,2025-06-11T21:55:43.073059Z
318,temperatura,00:1B:44:11:3A:B7,°C,,-15.794229,-47.882166,ativo,2025-06-11T21:55:43.077280Z
319,temperatura,00:1B:44:11:3A:B7,°C,,-19.916681,-43.934493,inativo,2025-06-11T21:55:43.084091Z
320,temperatura,00:1B:44:11:3A:B9,°C,,-23.55052,-46.633308,inativo,2025-06-11T21:55:43.087801Z
321,temperatura,00:1B:44:11:3A:B7,°C,,-22.906847,-43.172896,ativo,2025-06-11T21:55:43.090820Z
322,temperatura,00:1B:44:11:3A:B9,°C,,-22.906847,-43.172896,inativo,2025-06-11T21:55:43.097301Z
323,temperatura,00:1B:44:11:3A:B8,°C,,-22.906847,-43.172896,inativo,2025-06-11T21:55:43.101219Z
324,temperatura,00:1B:44:11:3A:B7,°C,,-15.794229,-47.882166,ativo,2025-06-11T21:55:43.104325Z
325,temperatura,00:1B:44:11:3A:BA,°C,,-22.906847,-43.172896,inativo,2025-06-11T21:55:43.107713Z
326,temperatura,00:1B:44:11:3A:B7,°C,,-15.794229,-47.882166,inativo,2025-06-11T21:55:43.113794Z
327,temperatura,00:1B:44:11:3A:B9,°C,,-15.794229,-47.882166,ativo,2025-06-11T21:55:43.117464Z
328,temperatura,00:1B:44:11:3A:B8,°C,,-23.55052,-46.633308,ativo,2025-06-11T21:55:43.120968Z
329,temperatura,00:1B:44:11:3A:B7,°C,,-23.55052,-46.633308,ativo,2025-06-11T21:55:43.124024Z
330,temperatura,00:1B:44:11:3A:BA,°C,,-23.55052,-46.633308,ativo,2025-06-11T21:55:43.131350Z
331,temperatura,00:1B:44:11:3A:B7,°C,,-19.916681,-43.934493,inativo,2025-06-11T21:55:43.135766Z
332,temperatura,00:1B:44:11:3A:B7,°C,,-15.794229,-47.882166,inativo,2025-06-11T21:55:43.139477Z
333,temperatura,00:1B:44:11:3A:B8,°C,,-23.55052,-46.633308,ativo,2025-06-11T21:55:43.145372Z
334,temperatura,00:1B:44:11:3A:B7,°C,,-19.916681,-43.934493,ativo,2025-06-11T21:55:43.150239Z
335,temperatura,00:1B:44:11:3A:BA,°C,,-15.794229,-47.882166,ativo,2025-06-11T21:55:43.154170Z
336,temperatura,00:1B:44:11:3A:B8,°C,,-15.794229,-47.882166,inativo,2025-06-11T21:55:43.157586Z
337,temperatura,00:1B:44:11:3A:B7,°C,,-23.55052,-46.633308,ativo,2025-06-11T21:55:43.163313Z
338,temperatura,00:1B:44:11:3A:B9,°C,,-23.55052,-46.633308,inativo,2025-06-11T21:55:43.167468Z
339,temperatura,00:1B:44:11:3A:B9,°C,,-15.794229,-47.882166,inativo,2025-06-11T21:55:43.170661Z
340,temperatura,00:1B:44:11:3A:B8,°C,,-23.55052,-46.633308,inativo,2025-06-11T21:55:43.174682Z
341,temperatura,00:1B:44:11:3A:B9,°C,,-22.906847,-43.172896,ativo,2025-06-11T21:55:43.180259Z
342,temperatura,00:1B:44:11:3A:B7,°C,,-22.906847,-43.172896,inativo,2025-06-11T21:55:43.184870Z
343,temperatura,00:1B:44:11:3A:B7,°C,,-19.916681,-43.934493,ativo,2025-06-11T21:55:43.189781Z
344,temperatura,00:1B:44:11:3A:BA,°C,,-23.55052,-46.633308,inativo,2025-06-11T21:55:43.195971Z
345,temperatura,00:1B:44:11:3A:B7,°C,,-22.906847,-43.172896,inativo,2025-06-11T21:55:43.200009Z
346,temperatura,00:1B:44:11:3A:BA,°C,,-22.906847,-43.172896,inativo,2025-06-11T21:55:43.203219Z
347,temperatura,00:1B:44:11:3A:BA,°C,,-19.916681,-43.934493,inativo,2025-06-11T21:55:43.207453Z
348,temperatura,00:1B:44:11:3A:B8,°C,,-15.794229,-47.882166,ativo,2025-06-11T21:55:43.213630Z
349,temperatura,00:1B:44:11:3A:BA,°C,,-19.916681,-43.934493,ativo,2025-06-11T21:55:43.217593Z
350,temperatura,00:1B:44:11:3A:B9,°C,,-15.794229,-47.882166,ativo,2025-06-11T21:55:43.222062Z
351,temperatura,00:1B:44:11:3A:B8,°C,,-19.916681,-43.934493,inativo,2025-06-11T21:55:43.226139Z
352,temperatura,00:1B:44:11:3A:B7,°C,,-23.55052,-46.633308,inativo,2025-06-11T21:55:43.231127Z
353,temperatura,00:1B:44:11:3A:B8,°C,,-22.906847,-43.172896,ativo,2025-06-11T21:55:43.235252Z
354,temperatura,00:1B:44:11:3A:B9,°C,,-19.916681,-43.934493,inativo,2025-06-11T21:55:43.238521Z
355,temperatura,00:1B:44:11:3A:B8,°C,,-22.906847,-43.172896,ativo,2025-06-11T21:55:43.242046Z
356,temperatura,00:1B:44:11:3A:B7,°C,,-22.906847,-43.172896,ativo,2025-06-11T21:55:43.248381Z
357,temperatura,00:1B:44:11:3A:B7,°C,,-22.906847,-43.172896,inativo,2025-06-11T21:55:43.252711Z
358,temperatura,00:1B:44:11:3A:B9,°C,,-23.55052,-46.633308,inativo,2025-06-11T21:55:43.256469Z
359,temperatura,00:1B:44:11:3A:B7,°C,,-22.906847,-43.172896,inativo,2025-06-11T21:55:43.261181Z
360,temperatura,00:1B:44:11:3A:B9,°C,,-22.906847,-43.172896,inativo,2025-06-11T21:55:43.271243Z
361,temperatura,00:1B:44:11:3A:B8,°C,,-22.906847,-43.172896,inativo,2025-06-11T21:55:43.275202Z
362,temperatura,00:1B:44:11:3A:B9,°C,,-15.794229,-47.882166,inativo,2025-06-11T21:55:43.281976Z
363,temperatura,00:1B:44:11:3A:B8,°C,,-15.794229,-47.882166,inativo,2025-06-11T21:55:43.286039Z
364,temperatura,00:1B:44:11:3A:B7,°C,,-15.794229,-47.882166,ativo,2025-06-11T21:55:43.289549Z
365,temperatura,00:1B:44:11:3A:BA,°C,,-23.55052,-46.633308,inativo,2025-06-11T21:55:43.293698Z
366,temperatura,00:1B:44:11:3A:B7,°C,,-23.55052,-46.633308,inativo,2025-06-11T21:55:43.298451Z
367,temperatura,00:1B:44:11:3A:B8,°C,,-19.916681,-43.934493,ativo,2025-06-11T21:55:43.302705Z
368,temperatura,00:1B:44:11:3A:BA,°C,,-19.916681,-43.934493,inativo,2025-06-11T21:55:43.306447Z
369,temperatura,00:1B:44:11:3A:B9,°C,,-23.55052,-46.633308,inativo,2025-06-11T21:55:43.310495Z
370,temperatura,00:1B:44:11:3A:B7,°C,,-23.55052,-46.633308,inativo,2025-06-11T21:55:43.315569Z
371,temperatura,00:1B:44:11:3A:BA,°C,,-15.794229,-47.882166,ativo,2025-06-11T21:55:43.320131Z
372,temperatura,00:1B:44:11:3A:B7,°C,,-22.906847,-43.172896,inativo,2025-06-11T21:55:43.323638Z
373,temperatura,00:1B:44:11:3A:B8,°C,,-23.55052,-46.633308,ativo,2025-06-11T21:55:43.328851Z
374,temperatura,00:1B:44:11:3A:B8,°C,,-19.916681,-43.934493,inativo,2025-06-11T21:55:43.334372Z
375,temperatura,00:1B:44:11:3A:BA,°C,,-23.55052,-46.633308,ativo,2025-06-11T21:55:43.337789Z
376,temperatura,00:1B:44:11:3A:B7,°C,,-22.906847,-43.172896,inativo,2025-06-11T21:55:43.341073Z
377,temperatura,00:1B:44:11:3A:B9,°C,,-22.906847,-43.172896,ativo,2025-06-11T21:55:43.347258Z
378,temperatura,00:1B:44:11:3A:B7,°C,,-22.906847,-43.172896,inativo,2025-06-11T21:55:43.353370Z
379,temperatura,00:1B:44:11:3A:B7,°C,,-15.794229,-47.882166,ativo,2025-06-11T21:55:43.357124Z
380,temperatura,00:1B:44:11:3A:BA,°C,,-19.916681,-43.934493,inativo,2025-06-11T21:55:43.363740Z
381,temperatura,00:1B:44:11:3A:B8,°C,,-15.794229,-47.882166,ativo,2025-06-11T21:55:43.379551Z
382,temperatura,00:1B:44:11:3A:B7,°C,,-19.916681,-43.934493,ativo,2025-06-11T21:55:43.384006Z
383,temperatura,00:1B:44:11:3A:B8,°C,,-23.55052,-46.633308,ativo,2025-06-11T21:55:43.387528Z
384,temperatura,00:1B:44:11:3A:B7,°C,,-22.906847,-43.172896,ativo,2025-06-11T21:55:43.390834Z
385,temperatura,00:1B:44:11:3A:B7,°C,,-22.906847,-43.172896,inativo,2025-06-11T21:55:43.410356Z
386,temperatura,00:1B:44:11:3A:B9,°C,,-22.906847,-43.172896,inativo,2025-06-11T21:55:43.414236Z
387,temperatura,00:1B:44:11:3A:B9,°C,,-22.906847,-43.172896,inativo,2025-06-11T21:55:43.418936Z
388,temperatura,00:1B:44:11:3A:BA,°C,,-23.55052,-46.633308,ativo,2025-06-11T21:55:43.422534Z
389,temperatura,00:1B:44:11:3A:BA,°C,,-15.794229,-47.882166,ativo,2025-06-11T21:55:43.427136Z
390,temperatura,00:1B:44:11:3A:B7,°C,,-23.55052,-46.633308,inativo,2025-06-11T21:55:43.431131Z
391,temperatura,00:1B:44:11:3A:B8,°C,,-22.906847,-43.172896,ativo,2025-06-11T21:55:43.435300Z
392,temperatura,00:1B:44:11:3A:B7,°C,,-23.55052,-46.633308,inativo,2025-06-11T21:55:43.438945Z
393,temperatura,00:1B:44:11:3A:BA,°C,,-19.916681,-43.934493,inativo,2025-06-11T21:55:43.444994Z
394,temperatura,00:1B:44:11:3A:B8,°C,,-22.906847,-43.172896,inativo,2025-06-11T21:55:43.449638Z
395,temperatura,00:1B:44:11:3A:B8,°C,,-22.906847,-43.172896,ativo,2025-06-11T21:55:43.454202Z
396,temperatura,00:1B:44:11:3A:BA,°C,,-22.906847,-43.172896,inativo,2025-06-11T21:55:43.458036Z
397,temperatura,00:1B:44:11:3A:B9,°C,,-23.55052,-46.633308,ativo,2025-06-11T21:55:43.462951Z
398,temperatura,00:1B:44:11:3A:B9,°C,,-19.916681,-43.934493,inativo,2025-06-11T21:55:43.467634Z
399,temperatura,00:1B:44:11:3A:B7,°C,,-19.916681,-43.934493,inativo,2025-06-11T21:55:43.472141Z
400,temperatura,00:1B:44:11:3A:B8,°C,,-15.794229,-47.882166,ativo,2025-06-11T21:55:43.476789Z
401,temperatura,00:1B:44:11:3A:B7,°C,,-22.906847,-43.172896,ativo,2025-06-11T21:55:43.481062Z
402,temperatura,00:1B:44:11:3A:B7,°C,,-22.906847,-43.172896,ativo,2025-06-11T21:55:43.485240Z
403,temperatura,00:1B:44:11:3A:BA,°C,,-22.906847,-43.172896,inativo,2025-06-11T21:55:43.489046Z
404,temperatura,00:1B:44:11:3A:B7,°C,,-23.55052,-46.633308,ativo,2025-06-11T21:55:43.492717Z
405,umidade,00:1B:44:11:3A:B9,%,,-19.916681,-43.934493,False,2025-06-11T21:55:49.071181Z
406,umidade,00:1B:44:11:3A:B7,%,,-19.916681,-43.934493,False,2025-06-11T21:55:49.077220Z
407,umidade,00:1B:44:11:3A:B9,%,,-23.55052,-46.633308,True,2025-06-11T21:55:49.081564Z
408,umidade,00:1B:44:11:3A:B7,%,,-19.916681,-43.934493,True,2025-06-11T21:55:49.084745Z
409,umidade,00:1B:44:11:3A:B9,%,,-23.55052,-46.633308,True,2025-06-11T21:55:49.087841Z
410,umidade,00:1B:44:11:3A:BA,%,,-19.916681,-43.934493,True,2025-06-11T21:55:49.092397Z
411,umidade,00:1B:44:11:3A:B8,%,,-22.906847,-43.172896,True,2025-06-11T21:55:49.097394Z
412,umidade,00:1B:44:11:3A:B7,%,,-23.55052,-46.633308,True,2025-06-11T21:55:49.100800Z
413,umidade,00:1B:44:11:3A:B7,%,,-19.916681,-43.934493,True,2025-06-11T21:55:49.103725Z
414,umidade,00:1B:44:11:3A:B9,%,,-15.794229,-47.882166,True,2025-06-11T21:55:49.107213Z
415,umidade,00:1B:44:11:3A:B9,%,,-22.906847,-43.172896,True,2025-06-11T21:55:49.112476Z
416,umidade,00:1B:44:11:3A:BA,%,,-19.916681,-43.934493,True,2025-06-11T21:55:49.117004Z
417,umidade,00:1B:44:11:3A:B9,%,,-23.55052,-46.633308,False,2025-06-11T21:55:49.120429Z
418,umidade,00:1B:44:11:3A:B8,%,,-19.916681,-43.934493,True,2025-06-11T21:55:49.124087Z
419,umidade,00:1B:44:11:3A:B8,%,,-19.916681,-43.934493,False,2025-06-11T21:55:49.144465Z
420,umidade,00:1B:44:11:3A:BA,%,,-15.794229,-47.882166,True,2025-06-11T21:55:49.147883Z
421,umidade,00:1B:44:11:3A:B7,%,,-22.906847,-43.172896,True,2025-06-11T21:55:49.151217Z
422,umidade,00:1B:44:11:3A:B7,%,,-23.55052,-46.633308,False,2025-06-11T21:55:49.155055Z
423,umidade,00:1B:44:11:3A:B9,%,,-19.916681,-43.934493,False,2025-06-11T21:55:49.174586Z
424,umidade,00:1B:44:11:3A:B9,%,,-15.794229,-47.882166,False,2025-06-11T21:55:49.180446Z
425,umidade,00:1B:44:11:3A:B7,%,,-19.916681,-43.934493,True,2025-06-11T21:55:49.183847Z
426,umidade,00:1B:44:11:3A:B9,%,,-15.794229,-47.882166,False,2025-06-11T21:55:49.186801Z
427,umidade,00:1B:44:11:3A:BA,%,,-23.55052,-46.633308,True,2025-06-11T21:55:49.206314Z
428,umidade,00:1B:44:11:3A:BA,%,,-15.794229,-47.882166,True,2025-06-11T21:55:49.211102Z
429,umidade,00:1B:44:11:3A:B8,%,,-22.906847,-43.172896,False,2025-06-11T21:55:49.215124Z
430,umidade,00:1B:44:11:3A:B8,%,,-22.906847,-43.172896,False,2025-06-11T21:55:49.218271Z
431,umidade,00:1B:44:11:3A:B9,%,,-22.906847,-43.172896,True,2025-06-11T21:55:49.221974Z
432,umidade,00:1B:44:11:3A:BA,%,,-15.794229,-47.882166,False,2025-06-11T21:55:49.227361Z
433,umidade,00:1B:44:11:3A:B9,%,,-23.55052,-46.633308,False,2025-06-11T21:55:49.233151Z
434,umidade,00:1B:44:11:3A:B7,%,,-23.55052,-46.633308,True,2025-06-11T21:55:49.237820Z
435,umidade,00:1B:44:11:3A:B7,%,,-15.794229,-47.882166,False,2025-06-11T21:55:49.243528Z
436,umidade,00:1B:44:11:3A:BA,%,,-23.55052,-46.633308,True,2025-06-11T21:55:49.248819Z
437,umidade,00:1B:44:11:3A:B9,%,,-23.55052,-46.633308,True,2025-06-11T21:55:49.254067Z
438,umidade,00:1B:44:11:3A:BA,%,,-22.906847,-43.172896,True,2025-06-11T21:55:49.259917Z
439,umidade,00:1B:44:11:3A:B7,%,,-19.916681,-43.934493,True,2025-06-11T21:55:49.264098Z
440,umidade,00:1B:44:11:3A:B7,%,,-23.55052,-46.633308,True,2025-06-11T21:55:49.268676Z
441,umidade,00:1B:44:11:3A:B8,%,,-15.794229,-47.882166,True,2025-06-11T21:55:49.272055Z
442,umidade,00:1B:44:11:3A:B9,%,,-15.794229,-47.882166,True,2025-06-11T21:55:49.276712Z
443,umidade,00:1B:44:11:3A:B8,%,,-22.906847,-43.172896,True,2025-06-11T21:55:49.280407Z
444,umidade,00:1B:44:11:3A:BA,%,,-19.916681,-43.934493,False,2025-06-11T21:55:49.287602Z
445,umidade,00:1B:44:11:3A:B9,%,,-23.55052,-46.633308,True,2025-06-11T21:55:49.292919Z
446,umidade,00:1B:44:11:3A:B8,%,,-15.794229,-47.882166,False,2025-06-11T21:55:49.296840Z
447,umidade,00:1B:44:11:3A:BA,%,,-19.916681,-43.934493,False,2025-06-11T21:55:49.301782Z
448,umidade,00:1B:44:11:3A:B8,%,,-19.916681,-43.934493,False,2025-06-11T21:55:49.337139Z
449,umidade,00:1B:44:11:3A:BA,%,,-23.55052,-46.633308,True,2025-06-11T21:55:49.346359Z
450,umidade,00:1B:44:11:3A:B8,%,,-19.916681,-43.934493,False,2025-06-11T21:55:49.353054Z
451,umidade,00:1B:44:11:3A:B9,%,,-19.916681,-43.934493,False,2025-06-11T21:55:49.356907Z
452,umidade,00:1B:44:11:3A:B8,%,,-19.916681,-43.934493,True,2025-06-11T21:55:49.361622Z
453,umidade,00:1B:44:11:3A:B8,%,,-22.906847,-43.172896,False,2025-06-11T21:55:49.368231Z
454,umidade,00:1B:44:11:3A:BA,%,,-22.906847,-43.172896,False,2025-06-11T21:55:49.373654Z
455,umidade,00:1B:44:11:3A:BA,%,,-19.916681,-43.934493,True,2025-06-11T21:55:49.379948Z
456,umidade,00:1B:44:11:3A:BA,%,,-15.794229,-47.882166,True,2025-06-11T21:55:49.383997Z
457,umidade,00:1B:44:11:3A:B8,%,,-23.55052,-46.633308,False,2025-06-11T21:55:49.387334Z
458,umidade,00:1B:44:11:3A:B8,%,,-23.55052,-46.633308,True,2025-06-11T21:55:49.391277Z
459,umidade,00:1B:44:11:3A:B9,%,,-23.55052,-46.633308,True,2025-06-11T21:55:49.396362Z
460,umidade,00:1B:44:11:3A:B9,%,,-15.794229,-47.882166,True,2025-06-11T21:55:49.400392Z
461,umidade,00:1B:44:11:3A:B8,%,,-19.916681,-43.934493,False,2025-06-11T21:55:49.403648Z
462,umidade,00:1B:44:11:3A:B7,%,,-15.794229,-47.882166,True,2025-06-11T21:55:49.407002Z
463,umidade,00:1B:44:11:3A:BA,%,,-15.794229,-47.882166,True,2025-06-11T21:55:49.412334Z
464,umidade,00:1B:44:11:3A:B9,%,,-22.906847,-43.172896,False,2025-06-11T21:55:49.417393Z
